,Aech,Cpla,Dqua,Hsal,Obir,Orug,Sinv,Dqua_baseMean,Dqua_log2FoldChange,Dqua_lfcSE,Dqua_padj,Orug_baseMean,Orug_log2FoldChange,Orug_lfcSE,Orug_padj,Hsal_baseMean,Hsal_log2FoldChange,Hsal_lfcSE,Hsal_padj,Cpla_baseMean,Cpla_log2FoldChange,Cpla_lfcSE,Cpla_padj,Obir_baseMean,Obir_log2FoldChange,Obir_lfcSE,Obir_padj,Sinv_baseMean,Sinv_log2FoldChange,Sinv_lfcSE,Sinv_padj,Aech_baseMean,Aech_log2FoldChange,Aech_lfcSE,Aech_padj
4106,Aech|LOC105152198,Cpla|SGF61065,Dqua|LOC106743809,Hsal|LOC105184045,Obir|LOC105275403,Orug|SGF69830,Sinv|LOC105200625,2245.49870530159,0.0908518159517407,0.191261432682934,0.859907757548393,1176.84350303731,0.376968738171041,0.0999834902374842,0.00103881970330485,234.984624754612,-0.332367952987025,0.19658401629634306,0.745712776318539,661.812439462348,0.146376845610591,0.0871381389275872,0.176978246128138,1961.64637848224,-0.0280014419218367,0.150165259689954,0.963224808921647,309.992951360336,-0.284821763218927,0.10665693096500199,0.0262151257068773,609.507351698979,0.271528576812113,0.17922735014927302,0.303749826349602
4107,Aech|LOC105144466,Cpla|SGF59069,Dqua|LOC106744678,Hsal|LOC105192508,Obir|LOC105282058,Orug|SGF61706,Sinv|LOC105195689,7222.16275472912,0.161987947804816,0.33337763830840805,0.856398693782343,134.865285264578,0.4858374591453871,0.25637111727656303,0.13120514292636698,383.7208894841391,-0.340436509314,0.19869288042338104,0.7372312829633191,84.1000042678159,-0.10082980967074197,0.135152644468867,0.5951366653666229,7061.577080454659,0.520371966658408,0.129298812413033,0.00211355501890413,189.381945995952,0.0104667242095337,0.0838323475743507,0.9439071368104291,446.00376756912203,1.29506691186312,0.33207520016725,0.001030296384041
4108,Aech|LOC105144462,Cpla|SGF50428,Dqua|LOC106744673,Hsal|LOC105192510,Obir|LOC105282056,Orug|SGF81842,Sinv|LOC105195695,501.796658407285,0.14900851406935198,0.209522475953497,0.781803372437327,765.8797517875281,0.322952265394027,0.0553812318058386,1.30948891396566e-07,167.38059138925502,-0.152516053769913,0.16859718427905898,0.8959376695140749,627.419660538007,0.225565369054542,0.0891847742208367,0.0324216270262033,776.9925696930051,-0.106267669732249,0.148899905458824,0.7974913484050609,160.596121987718,0.0794116174061346,0.0912456473804315,0.5498246038445179,1206.2516241528199,-0.125715788930809,0.18515305097440896,0.6941347161068371
4109,Aech|LOC105144461,Cpla|SGF55629,Dqua|LOC106744671,Hsal|LOC105192412,Obir|LOC105282060,Orug|SGF83853,Sinv|LOC105195697,1657.3474214779599,-0.6388364918256171,0.155234779110929,0.0034109337551185104,1416.0563851264099,-0.260230603051245,0.10451013969088199,0.0393043926836961,431.4427277883741,0.0465232465458537,0.164952544190956,0.970503470230037,1144.72039268306,-0.522450264311621,0.126166692595015,0.000238970171832675,1129.21233067138,0.0666881745690712,0.134705862462856,0.879139207194107,169.96442893341998,-0.1911553204207201,0.0950723288972595,0.10824832500292599,414.21223893927805,-0.3868406868488421,0.2479443045915489,0.28702383695711703
4110,Aech|LOC105144574,Cpla|SGF59540,Dqua|LOC106744674,Hsal|LOC105192414,Obir|LOC105282061,Orug|SGF73957,Sinv|LOC105195699,1674.5947914137,0.12063814530032002,0.122209081284723,0.682853241033306,2499.9926431272697,-0.12208538856803501,0.0814455442493422,0.2490897878998849,1101.14869216522,0.0433290117812976,0.12606831575753802,0.9681182499461808,2514.75675016518,-0.224525781993471,0.0506339444271211,7.795272427308091e-05,2070.43909193226,-0.21562963818886705,0.163956992454057,0.550997697433235,90.35909807728407,-0.1316874572987,0.16951030242643605,0.600229904192116,1971.07128259122,-0.15637894403341002,0.26857685309011603,0.741359748639697
4111,Aech|LOC105144457,Cpla|SGF62286,Dqua|LOC106744720,Hsal|LOC105192413,Obir|LOC105282062,Orug|SGF74421,Sinv|LOC105195700,11030.5095390767,-0.36618637616019706,0.251320355044514,0.489414135333036,868.960355594139,0.311545271450176,0.11455044301946,0.02279112682011,249.666518472896,-0.281215422180164,0.183000714773515,0.792960922879873,475.2443755277169,0.362901492253425,0.11491745556009801,0.00625637256409145,2056.22721975886,0.0587755886734561,0.13936412319964905,0.9036225962609448,776.429411192724,-0.0103115408042893,0.0728268976269066,0.93590700898334,11986.256660596799,0.569132806142971,0.307257504501053,0.190183201707637
4112,Aech|LOC105144573,Cpla|SGF55585,Dqua|LOC106741079,Hsal|LOC105192417,Obir|LOC105282067,Orug|SGF60513,Sinv|LOC105195704,3158.60915023424,-0.33325301346972497,0.244202461285654,0.522541347292562,356.06717656934615,0.28894692494659396,0.11192002064272301,0.0319262968837367,477.9359183136991,0.0523090618813252,0.121734650765025,0.962837999184132,461.505097994518,0.0870608806838517,0.0983361088475397,0.5185959196066741,1577.7313344833499,-0.0671156407248606,0.14598196643282998,0.8916339191768772,163.150472418171,-0.11742632061673,0.132559102316915,0.5413800131622579,819.1962895408881,0.256334685894255,0.217980801916357,0.44811417381572
4113,Aech|LOC105144460,Cpla|SGF54581,Dqua|LOC106741078,Hsal|LOC105192416,Obir|LOC105282066,Orug|SGF81755,Sinv|LOC105195705,1823.53971167151,-0.228293117770639,0.26911634055004,0.7297395795321729,1244.1161382400999,0.3621512946040609,0.107556451846515,0.0038459452678913705,535.706026044502,-0.138732300197962,0.142389818302478,0.884817749466009,1308.19679309692,0.0276141392974797,0.0613233202769439,0.758652206821321,2366.28340696085,0.12144209294921306,0.127391550334272,0.7070671766030541,654.191898276901,0.102925338529764,0.0581655462125609,0.167939493547999,2331.6630623855,0.152424354301202,0.162254848886439,0.563130422689886
4114,Aech|LOC105144454,Cpla|SGF61156,Dqua|LOC106741082,Hsal|LOC105183284,Obir|LOC105282068,Orug|SGF65493,Sinv|LOC105195707,19549.8501713512,0.411499015721589,0.173877200971255,0.174597205892879,2736.47975618301,0.283313786132122,0.0792924702815543,0.00201579678083488,1147.89668923659,-0.0545809919118773,0.150007898544069,0.9664002041900072,1923.9437891447199,0.113678768151695,0.0649894692169942,0.15741796314057,5201.7529286089,0.260052542092494,0.15582459168471302,0.39189099793867604,4601.21136994195,0.277996935291449,0.0940074089547477,0.0125285541290452,23166.2849829944,0.526061142428464,0.19230242657228694,0.033572366231313
4115,Aech|LOC105144455,Cpla|SGF53696,Dqua|LOC106741081,Hsal|LOC105183285,Obir|LOC105282065,Orug|SGF85168,Sinv|LOC105195706,1754.0913237946302,0.4438742039698351,0.328463992219501,0.528071354701256,182.084020998214,0.4624528437057979,0.255641109237188,0.152711970457833,288.44845091575803,0.0404450463459937,0.140740297583288,0.970503470230037,389.06504869207606,0.0372046029983873,0.08680607569003301,0.7703646802509859,1096.57123317693,0.279359008108462,0.143620077816877,0.27365859903419604,113.824658518453,0.628122328374041,0.165057486844616,0.000890138501044758,2494.18148540151,0.871348586452874,0.254788830477291,0.00510143622527815
4117,Aech|LOC105144438,Cpla|SGF55643,Dqua|LOC106746002,Hsal|LOC105182928,Obir|LOC105283985,Orug|SGF79206,Sinv|LOC105195764,5709.92181970422,0.208115646983498,0.22299544237368396,0.701081512740514,1657.8452708928799,0.205840780248582,0.0807641928069401,0.0344271209319557,1736.5259076215,-0.0756074223970391,0.107224193098837,0.936917133639856,1944.44227152177,0.211343503994096,0.0917063860189535,0.0537104982978336,6991.014015554879,-0.14848881852452894,0.140320158675552,0.666044805905117,1213.13341049948,-0.126420700496522,0.088565518580768,0.284279319993308,2774.5908034238105,0.29706184899239,0.193533141016515,0.296678565555831
4118,Aech|LOC105142968,Cpla|SGF56263,Dqua|LOC106747059,Hsal|LOC105192305,Obir|LOC105276166,Orug|SGF86137,Sinv|LOC105195731,15493.5371486461,0.023508152155887,0.312392966954292,0.980919928307593,1120.87116622245,0.163428094432154,0.0677659626501564,0.0469935248049845,574.545156495744,0.0962173970948987,0.0730358098928551,0.8414577180414949,876.4701071589792,0.155098434768775,0.0659833116215141,0.0484815528701636,1196.64159808813,0.168458182647573,0.17928900046540394,0.7114677961465359,845.0430329451559,-0.624966088489193,0.0691143424867294,1.3151368233052402e-17,10145.1481490654,-0.12537263450049302,0.34313405658048696,0.8470219322987099
4119,Aech|LOC105142964,Cpla|SGF60670,Dqua|LOC106749528,Hsal|LOC105187071,Obir|LOC105276163,Orug|SGF74453,Sinv|LOC105195734,8330.863887906758,-0.0925909917963642,0.212431032654096,0.8718456162034071,2112.13815939163,0.178475774341192,0.0594375661823565,0.0109011393856372,800.335706863249,-0.10622967571695,0.118480985410784,0.8970830349401641,3011.0321722267,-0.15427319010432902,0.0560525403038879,0.0188285882250829,9113.72479210207,-0.0771543515374453,0.11800313605648101,0.8212288028749789,2639.71472288241,-0.11668778863456,0.120489501446032,0.497639722222111,1948.9791281375,-0.0878329891199951,0.17032419911362498,0.772207196772957
4120,Aech|LOC105142960,Cpla|SGF58499,Dqua|LOC106746122,Hsal|LOC105182930,Obir|LOC105283989,Orug|SGF63005,Sinv|LOC105195727,1479.88041575488,-0.284827931769855,0.160113432891258,0.3636856474842229,1193.8649951612401,0.3522146355035801,0.0718303539762448,1.22224900409656e-05,208.520362727603,-0.14736361201802098,0.117777343437461,0.8524098081374059,728.2756559368469,0.13992104932984398,0.115789092550123,0.354491277956073,5428.3507429141,-0.159195841261318,0.125836031753981,0.572676374018691,482.24183720006,-0.0526157376797611,0.0904797380156264,0.70793393357375,951.18467349624,-0.183148562806214,0.186394899168049,0.541900579672984
4122,Aech|LOC105144492,Cpla|SGF59477,Dqua|LOC106744693,Hsal|LOC105192491,Obir|LOC105274937,Orug|SGF72218,Sinv|LOC105195662,13503.7234369492,0.7291998763592858,0.322250497879328,0.20190513223228893,562.517588417837,0.140591859054739,0.14117809234891598,0.470223243664669,757.447737161814,0.0143343280057733,0.16177964835404998,0.99626544987002,711.983445025901,0.2137643938357,0.0810348382341379,0.0249904846241899,743.242400479419,-0.0223715500450497,0.160261170455642,0.970595679952626,414.84306443530403,0.6397196148102281,0.13406209633486998,1.91771929875724e-05,4161.19664747446,1.0372308947109798,0.196249020792577,3.0498533235656007e-06
4123,Aech|LOC105144476,Cpla|SGF64569,Dqua|LOC106750067,Hsal|LOC105182592,Obir|LOC105283964,Orug|SGF60315,Sinv|LOC105195683,1330.2264570290301,-0.174453466900924,0.17216529843362902,0.6713142698132719,721.164446005941,0.0589217398958184,0.192685320251749,0.841388130404212,386.735206159003,-0.0206224414650177,0.139451763132661,0.9871497651555922,583.622018720885,0.255030871436887,0.0817367138365643,0.00696446041117555,1252.84083301708,0.0312485120126879,0.137304824483646,0.957640738907101,349.17972014009,0.239345170517934,0.0525406232444113,4.89657704220077e-05,1459.01782802543,0.0769690833294441,0.182522515332045,0.8171410138481792
4124,Aech|LOC105152934,Cpla|SGF58889,Dqua|LOC106743927,Hsal|LOC105191880,Obir|LOC105286442,Orug|SGF61113,Sinv|LOC105193205,5471.36590564635,0.215337253603485,0.324765523662221,0.796718816931154,1503.63290099668,-2.94275211886754,0.5279469401014389,5.010886952529398e-07,5180.2615870269,0.0360602466263773,0.196664541606623,0.984874295397627,1225.8540970582198,-2.07058801677692,0.405271179804859,4.28606558608246e-06,10198.5858116364,-0.139677140742693,0.178622162323406,0.774324695715542,685.797761778581,-0.370296575875534,0.0889030941118547,0.00023595162905032797,120.75608531069099,0.10253449113125697,0.372587506395344,0.886490625462711
4125,Aech|LOC105145151,Cpla|SGF55713,Dqua|LOC106744036,Hsal|LOC105192091,Obir|LOC105280674,Orug|SGF76768,Sinv|LOC105197710,336.023448301974,0.301488422552088,0.338080552422763,0.7148219827463409,304.613609915264,-0.929810894902938,0.227705084831655,0.000345463973502414,815.779587850688,-0.114611014993938,0.118703010061594,0.8863232807809008,2846.30701269377,0.11604145919624198,0.0570231407027729,0.0931058913573582,1408.21207860845,-0.156755663539736,0.16862317566833102,0.7161034874268509,790.6221571087068,-0.29899339161043803,0.0842263229812943,0.00211808234342575,506.777107566138,0.13524083861344402,0.24765536118975,0.756345492194027
4126,Aech|LOC105145149,Cpla|SGF51237,Dqua|LOC106743987,Hsal|LOC105192093,Obir|LOC105280670,Orug|SGF68504,Sinv|LOC105197714,6435.497498481229,0.303718015048673,0.296896058068847,0.6666582825097049,1438.1527064285,-0.831101957756703,0.179998815135147,4.13771273548274e-05,1528.11653647316,-0.19000766436509095,0.146592565079772,0.844800498101167,2844.97623831291,-0.27191478585080103,0.0738220842400846,0.00120800790490245,3031.67397003378,-0.14047120259896895,0.20647432889873601,0.810345885430905,773.8962022566832,-0.0605054486072485,0.0681042248360614,0.539886649856669,3105.4610489360302,0.3988627573196501,0.16915697759220402,0.0762794368792396
4127,Aech|LOC105145144,Cpla|SGF48586,Dqua|LOC106744017,Hsal|LOC105192099,Obir|LOC105277081,Orug|SGF72188,Sinv|LOC105197719,1715.2204347286902,-0.150247369746613,0.20628574035387096,0.775040801284199,218.31943530219,-2.7758899972377504,0.31734184387827,3.3394873450174304e-16,365.143432591007,0.0491664803925936,0.16417153764638298,0.970503470230037,35.401145920592,-1.76632538503044,0.34137382802604,3.19621418838564e-06,252.350033223509,-0.000348241083739747,0.187662198328899,0.9996403435309541,282.92726000344214,-0.120643802436623,0.117921267331452,0.46962383001499103,184.727873942474,-0.143626070173466,0.247663542219823,0.7420597584064041
4129,Aech|LOC105153763,Cpla|SGF56280,Dqua|LOC106740628,Hsal|LOC105186873,Obir|LOC105287753,Orug|SGF85644,Sinv|LOC105207422,1234.4829718688302,-0.44200032735416905,0.21060040585244197,0.250897262319857,280.31200645834303,-0.9568502245326248,0.20974012623832106,5.2316956236841e-05,2191.0061331101,0.12103071473916,0.1968484703376,0.94542122943895,989.176673999062,-1.24437020192068,0.275727144499733,5.68817482981556e-05,1132.9294908906,-0.22270633081309504,0.18311403903985896,0.5936331696935501,875.864040199716,-0.16678784769376995,0.0608197078322347,0.0218937920220688,3939.31830462621,-0.209336338271696,0.2252197745563,0.5681297442257729
4130,Aech|LOC105153764,Cpla|SGF60777,Dqua|LOC106748802,Hsal|LOC105191530,Obir|LOC105285693,Orug|SGF60036,Sinv|LOC105195850,17650.3089503383,-0.5240675892847461,0.29125549106969395,0.3555885420143089,2275.44550675138,0.20544568416927397,0.15038823418007902,0.2994759299099929,1795.95867669487,-0.196535037319351,0.110923043870813,0.716878758453728,2454.77903671993,0.252709336109354,0.0868040314420031,0.0124418359992591,5692.69187785436,-0.30015936166974394,0.160684831492744,0.306573025241761,1808.6062451882199,0.0495253815245619,0.12077728238883302,0.799512221506466,10414.5846847224,0.7993745110837379,0.305242767631576,0.0435571384209151
4132,Aech|LOC105147441,Cpla|SGF47809,Dqua|LOC106747528,Hsal|LOC105186567,Obir|LOC105279170,Orug|SGF63944,Sinv|LOC105203548,1492.6744093806199,0.130167405749027,0.19968698290310397,0.800340399005602,600.445548604592,-3.0105192276022796,0.215700460789897,2.159430207647389e-40,387.650540855368,0.0721576600929578,0.14320529438051802,0.9504495883008772,1704.07686344138,-2.04277311525776,0.390139365292374,2.40710735238262e-06,31801.039373158907,-0.235069029559597,0.119096991348658,0.263193744699185,297.460498928802,-0.256084677325784,0.12507507321203398,0.10107232384622099,2096.0465150569103,-0.0564651847406892,0.1629343668636,0.8564643962144141
4133,Aech|LOC105147439,Cpla|SGF61209,Dqua|LOC106747529,Hsal|LOC105183188,Obir|LOC105279171,Orug|SGF80175,Sinv|LOC105203546,4189.9194043852285,0.0942562655808905,0.15908873814794502,0.81716595763479,2633.40814872469,0.32384350979256393,0.0697432486960657,3.710223890863e-05,1077.00772832221,-0.109829057650284,0.094804716780651,0.860108715053379,2503.44940619882,0.178559486843979,0.0781946774007499,0.0561512335694281,7893.45896566126,-0.11097478442217801,0.139285821938659,0.7684376934514708,1162.06842825069,-0.10789398009474,0.0589763298188829,0.151645920401367,4470.01707696768,0.27068273090879297,0.188087585971387,0.334297531780074
4134,Aech|LOC105147444,Cpla|SGF60224,Dqua|LOC106746637,Hsal|LOC105192627,Obir|LOC105288117,Orug|SGF85284,Sinv|LOC105198626,4796.82795810781,0.0115376629399808,0.15350741630492498,0.980919928307593,1496.53382039772,-0.19320468812042396,0.0990224148627614,0.11860839825716499,1479.4337914908801,0.0424613825738257,0.0886346527453444,0.956077801082391,2432.33765393696,0.0733073188020456,0.0571174764979799,0.32081521454181,1942.33527936512,-0.226457350501265,0.18264947797205705,0.582601747951306,1119.90876065446,-0.0961134502556076,0.0938293439569098,0.468950142931294,537.011220387144,0.3103671939406289,0.267086794788748,0.454548095172007
4135,Aech|LOC105147450,Cpla|SGF56500,Dqua|LOC106747559,Hsal|LOC105191268,Obir|LOC105279176,Orug|SGF68534,Sinv|LOC105202277,664.521430814334,-0.268262751011476,0.3505406363923211,0.760606903838162,2586.1765906916103,0.11460740408558096,0.0725811304765466,0.22126194976903402,1983.0296663794104,0.0857151125775166,0.164936359301201,0.948534597940713,4901.8175367390895,0.0140195268625949,0.0883674258209945,0.920724482002746,4084.9770471317897,-0.18312344241499398,0.120801788322554,0.4620089000743189,434.196843208347,-0.0348431560623976,0.0851966637189989,0.8001498295637199,804.9953800837309,-0.7754575572442409,0.23219874268179,0.006498156137443521
4136,Aech|LOC105147452,Cpla|SGF63630,Dqua|LOC106747504,Hsal|LOC105191267,Obir|LOC105279178,Orug|SGF78165,Sinv|LOC105198916,84.3248127200221,0.5973488240071579,0.349963453245071,0.389435080308692,64.3785823339189,-0.0113571231147596,0.172867016641652,0.965804501174855,26.870926167157997,0.183900159293862,0.209855818826935,0.902011867618556,43.3870468835926,-0.0415143819310558,0.22644627612500304,0.9077036369244441,75.8567168649426,0.0437756243348295,0.22536634832177804,0.961415311992308,17.2349214934786,0.713172274060308,0.196392494372744,0.00162099330403432,38.467008264014396,0.346072267551018,0.30725087290777503,0.4707205837152361
4137,Aech|LOC105147453,Cpla|SGF63006,Dqua|LOC106747521,Hsal|LOC105191047,Obir|LOC105279181,Orug|SGF64459,Sinv|LOC105201594,1570.21548731414,0.298248837954951,0.208026081280763,0.4985702945239071,563.414091549769,0.237151663510268,0.127217186314484,0.13886765972993698,477.3178399547831,0.0523774513073523,0.0893217489512166,0.9468659919518728,896.5086772647452,0.0055233740102124795,0.0778141232805199,0.9653793337305508,3084.8415366317104,-0.20203247464671306,0.139552926319969,0.492776572815459,799.425335365916,-0.095170327298065,0.0541417198795262,0.171064408769779,2589.5143848696302,-0.00289592591179072,0.14898493451344502,0.9926999138246608
4138,Aech|LOC105147454,Cpla|SGF63963,Dqua|LOC106747524,Hsal|LOC105191270,Obir|LOC105279174,Orug|SGF69039,Sinv|LOC105203355,779.466514195614,0.00471999567432707,0.19830468575012802,0.992655671435148,478.172285420739,0.287272560071588,0.140696842919192,0.0997325580441229,615.698699143065,-0.21171074890217606,0.117034811895211,0.7000883563978979,578.64936773536,0.273557979403607,0.0830077209100693,0.00417986130350314,1519.76766243936,0.0754167001491849,0.15528610964637804,0.882143820029545,36.3870243308569,-0.10813265683621699,0.13723642129058902,0.5940791189124661,775.750856079156,0.126471517952323,0.24379330157134305,0.7701374550443101
4139,Aech|LOC105147457,Cpla|SGF60062,Dqua|LOC106744105,Hsal|LOC105191874,Obir|LOC105277236,Orug|SGF77307,Sinv|LOC105196653,3432.84799031125,-0.33573500297495196,0.182432107580177,0.3415286636992039,2120.83629634025,-1.46222726746533,0.322397868763047,5.84868189587852e-05,1846.35153314418,0.0502920041871505,0.191795509572058,0.9749984611690842,3093.66723573466,-0.907297883022975,0.197605890129238,4.1309281449191e-05,6170.9369890608605,-0.0614587932034967,0.141178069925339,0.899801629516185,2174.5881177157603,-0.14713642987156195,0.0927047393958181,0.2237276777536301,5718.3724552778185,-0.244263622702363,0.285011537600638,0.6053029400392409
4140,Aech|LOC105147463,Cpla|SGF55878,Dqua|LOC106748236,Hsal|LOC105187872,Obir|LOC105284396,Orug|SGF68736,Sinv|LOC105197747,2231.01300309409,-0.229720974914332,0.270851887010968,0.7297395795321729,1146.46926087037,0.267649681821316,0.0898345725635787,0.0116401397406645,294.762405916926,-0.23833514276886,0.210161593598947,0.8646011309450641,855.544494618188,0.30389217399714097,0.0878772605385264,0.00251887981615745,4101.129559050921,-0.27209859680410997,0.15404990203050598,0.350010492139921,745.2117419431412,0.0392259245023638,0.0803179001674614,0.756550187684003,2196.4631054661104,0.452185214071912,0.18882567676396,0.0706965530423982
4141,Aech|LOC105147467,Cpla|SGF53170,Dqua|LOC106752363,Hsal|LOC105183038,Obir|LOC105284420,Orug|SGF84704,Sinv|LOC105197737,829.296953652978,-0.35040790134739697,0.226729476902726,0.4539617129251379,335.788619921105,-1.9038701386925398,0.44145771810027296,0.000143727642299481,605.74938441871,0.128093383739877,0.223712824289254,0.9472668119676658,297.875310065716,-1.94541572498433,0.46276089995045,0.000189561043318662,2429.1509311344603,-0.140191691937935,0.152977547491496,0.7184376282573399,1168.91956977234,-0.30578620380944604,0.19672160424674892,0.23540493559397602,724.198620062787,-0.147231327379455,0.25087932003024804,0.7389666215318149
4142,Aech|LOC105147468,Cpla|SGF47769,Dqua|LOC106752381,Hsal|LOC105183030,Obir|LOC105284384,Orug|SGF71584,Sinv|LOC105197736,205.952824797464,0.908738511321186,0.269803706553578,0.0265622815113171,131.734276022277,0.259777164660838,0.181721326272764,0.27443403883886197,474.351232184224,0.288357568475573,0.12568163390217998,0.501247318784127,55.1423317662121,-0.4998726240659621,0.193462422428203,0.0285382599900993,102.57990397056,-0.18369742120854105,0.228643937123615,0.765911850654216,24.0925194960361,0.44813073113885,0.218334419426012,0.100036875647575,179.98885877706903,-0.40501289655229705,0.223287349755047,0.20124873138216887
4143,Aech|LOC105147469,Cpla|SGF52536,Dqua|LOC106752343,Hsal|LOC105183009,Obir|LOC105284385,Orug|SGF83960,Sinv|LOC105197735,2143.7014084512807,-0.618202311589338,0.16786781446104299,0.0116728084624194,68.1568210182263,-2.5693642715606497,0.653178803283838,0.000590269802787254,345.767856142802,-0.0348397538963457,0.17197819671854198,0.983497915587484,1056.5204340266,-0.165635574832534,0.0463935683941833,0.00176111400641645,192.749793010247,-0.332636680963472,0.20713460125018496,0.4210489879395911,300.53205785589597,-0.273381874153747,0.0862714656935861,0.00685644212462729,380.657547236267,0.00890652957487271,0.26751156259868697,0.98822707750921
4144,Aech|LOC105145152,Cpla|SGF49440,Dqua|LOC106744033,Hsal|LOC105192089,Obir|LOC105288057,Orug|SGF67954,Sinv|LOC105197709,1220.21385647777,-0.22050122673951397,0.150360117788922,0.48447640617876997,1126.33547915746,0.17379626477217405,0.0931490652111328,0.138534234943739,170.850214602755,-0.103722546408759,0.130876104088831,0.919392538282025,871.5008327874499,0.0622649644317741,0.0725877844491962,0.5327365144453929,1287.16873353084,-0.0979312916399887,0.14217196464027998,0.806606687498478,468.18124482045,-0.144680296009542,0.0821842344528333,0.17028105634784502,884.511325966583,0.0245120125728978,0.133856698374494,0.924827405954482
4145,Aech|LOC105153739,Cpla|SGF54390,Dqua|LOC106748787,Hsal|LOC105186754,Obir|LOC105278689,Orug|SGF80931,Sinv|LOC105197072,6516.54165233724,0.1989299042230689,0.18612307283665305,0.649101847168379,1578.3964807716,0.21765851236610506,0.067202279572178,0.0056292405021280715,806.193236119436,-0.0287165845817855,0.117691898054701,0.976901361890402,944.480451886044,0.0623180001009278,0.0833424166968949,0.594209973460385,4372.49039749632,-0.0929484960166928,0.187877435493796,0.8792388616425479,840.598434193912,-0.246795375075537,0.0538039144157977,4.31223599082631e-05,2320.41850253012,0.0555969760972393,0.171099326147354,0.8658785247520401
4146,Aech|LOC105153736,Cpla|SGF48091,Dqua|LOC106743482,Hsal|LOC105191879,Obir|LOC105277249,Orug|SGF76809,Sinv|LOC105197076,1631.4987905751002,0.0197636525483965,0.30297924229005396,0.982414522585437,42.518062157917,0.185366986475477,0.3986396050260631,0.7559654989943421,279.718567765789,0.157003765256043,0.201325318187609,0.923292183499585,10.5556098876847,0.373081445951524,0.3699066880635471,0.453319809820747,288.029410549683,-0.21689408468580998,0.178495666190996,0.594061832756344,39.8824891794276,0.7876934920258201,0.232722606687002,0.0035614955188535795,417.378831593046,0.6901691558611679,0.24943385827145004,0.0311713890491791
4147,Aech|LOC105147465,Cpla|SGF61873,Dqua|LOC106752309,Hsal|LOC105191717,Obir|LOC105284390,Orug|SGF74708,Sinv|LOC105197743,707.527006244894,-0.19780433640260198,0.15536141475479598,0.557554713544926,745.151186787411,-0.109513438234977,0.0781182927609449,0.285851633140635,342.105613294649,-0.0937217941084609,0.0773822708087128,0.855881637644243,1642.37920848711,0.0906657215579628,0.0588018025904017,0.21997342818255894,1592.9886781739099,-0.111372886429243,0.22476477801300399,0.878957724718751,308.482763156127,-0.143876304432111,0.0789177716858996,0.153331688424656,2042.25490124305,-0.0886133373431612,0.151166263642146,0.7392346450356809
4148,Aech|LOC105147466,Cpla|SGF59456,Dqua|LOC106752275,Hsal|LOC105183405,Obir|LOC105288054,Orug|SGF70287,Sinv|LOC105197740,528.638342307434,0.218280413685437,0.206507717285884,0.6532685719599329,137.220013076953,0.48764971076393704,0.172159104478501,0.017088899891952,86.5193513742622,0.0249594570165901,0.135456214798778,0.984874295397627,406.216478577798,0.245608789515754,0.0873660161684433,0.0161502058846815,231.77452239798697,-0.39205817679751204,0.180722491536588,0.19618687312754501,24.116913301089202,-0.226055856981683,0.16581962525116695,0.31080963702069503,206.324608799132,0.749438771588923,0.164371790789591,8.040553409868009e-05
4149,Aech|LOC105150956,Cpla|SGF52511,Dqua|LOC106746241,Hsal|LOC105183945,Obir|LOC105284679,Orug|SGF77138,Sinv|LOC105207966,464.6825645153009,0.9433016234991288,0.324211338983083,0.0696168771076079,27.81275692167581,0.0929512504013807,0.33601676618902004,0.8565599883316449,166.176487617627,0.006273251834573879,0.138255307494023,0.99634917841125,104.914272023101,0.17681498949125196,0.162693142284664,0.412861453377503,197.92210556917,0.10517954306209501,0.181296353247935,0.846608500473225,325.696515157766,0.6580814359152309,0.0959996041403285,2.2640449405418e-10,1145.9235391844302,0.172397159423818,0.18140383203286609,0.558400965649211
4150,Aech|LOC105154189,Cpla|SGF54882,Dqua|LOC106741421,Hsal|LOC105186641,Obir|LOC105284212,Orug|SGF84686,Sinv|LOC105195100,26428.4973969081,-0.338687203097888,0.197098101817202,0.3865807708842561,2514.35035767826,0.22563568799994896,0.138232274110874,0.20412903414209801,1266.29589829452,-0.35098273611894504,0.188686186069375,0.6713058134665238,1995.4854432246,0.0726044870825813,0.0644892212506235,0.39323637828619,4660.4876995061495,-0.0716126032712881,0.137628828587149,0.8696612074548921,3009.0996506075103,0.0487825625813218,0.063456574454718,0.604876834548198,12980.5144397624,0.6071759468100639,0.273225050159557,0.100312941213348
4151,Aech|LOC105154185,Cpla|SGF48128,Dqua|LOC106741499,Hsal|LOC105186644,Obir|LOC105284216,Orug|SGF61259,Sinv|LOC105208037,879.1303861025,0.10808312062874499,0.14661713994373599,0.770830836415143,377.29313811685205,0.0181398084936285,0.0877611271274091,0.8932211050622221,183.308490802309,-0.0123559726514182,0.116000025768002,0.993590655210684,395.77459261665496,0.10719232669265401,0.0803697740687687,0.2990005351714289,1451.70803053147,0.0976884465837248,0.15045222682858,0.82281518646199,254.822267115515,-0.331719170852868,0.0611884311031756,8.85464850904051e-07,601.430471057964,-0.197215764026064,0.150599266254895,0.387562359387839
